date,prop_hr1,prop_hr2,prop_hr3,prop_hr4,prop_hr5,predict_prop_hr1,predict_prop_hr2,predict_prop_hr3,predict_prop_hr4,predict_prop_hr5,diff_pred_hr1,diff_pred_hr2,diff_pred_hr3,diff_pred_hr4,diff_pred_hr5,comment_session
08/08/2023,0.21,0.41,0.24,0.13,0.0,0.19131897,0.28082928,0.3752137,0.14679559,0.0058424477,0.018681029999999987,0.12917071999999996,-0.1352137,-0.01679559,-0.0058424477,
09/08/2023,0.1,0.22,0.41,0.28,0.0,0.079285,0.13989657,0.48527965,0.28996748,0.0055713025,0.02071500000000001,0.08010343,-0.07527965000000003,-0.009967479999999973,-0.0055713025,
10/08/2023,0.04,0.15,0.44,0.36,0.02,0.0707003,0.21782218,0.43130898,0.27863613,0.0015323753,-0.030700299999999993,-0.06782218000000001,0.008691019999999994,0.08136387,0.0184676247,
11/08/2023,0.1,0.31,0.38,0.21,0.0,0.13528885,0.17965136,0.45789915,0.20999376,0.017166816,-0.03528884999999998,0.13034864,-0.07789914999999997,6.2399999999906974e-06,-0.017166816,
12/08/2023,0.22,0.38,0.31,0.09,0.0,0.24142908,0.20380497,0.37399918,0.122263856,0.058502916,-0.02142907999999999,0.17619503,-0.06399917999999999,-0.03226385600000001,-0.058502916,
13/08/2023,0.06,0.23,0.42,0.29,0.0,0.049912717,0.29062378,0.39796126,0.26015314,0.0013491522,0.010087282999999996,-0.06062377999999999,0.02203874,0.029846859999999975,-0.0013491522,
14/08/2023,0.1,0.34,0.3,0.26,0.0,0.050913434,0.37459713,0.34905767,0.2250006,0.00043119086,0.049086566000000005,-0.034597129999999976,-0.04905767,0.034999400000000014,-0.00043119086,
15/08/2023,0.07,0.28,0.31,0.34,0.0,0.11278095,0.31681043,0.3781255,0.18716498,0.005118162,-0.04278095,-0.03681042999999995,-0.0681255,0.15283502000000002,-0.005118162,
16/08/2023,0.06,0.28,0.38,0.28,0.0,0.057621215,0.3906987,0.36306986,0.1882828,0.00032741696,0.0023787849999999944,-0.11069869999999998,0.016930139999999982,0.09171720000000003,-0.00032741696,
17/08/2023,0.15,0.37,0.36,0.12,0.0,0.09641327,0.48543718,0.30401066,0.11394047,0.00019840173,0.05358673,-0.11543718000000003,0.05598934,0.0060595299999999935,-0.00019840173,
18/08/2023,0.12,0.37,0.37,0.14,0.0,0.29279858,0.25278404,0.29148814,0.07943639,0.08349284,-0.17279857999999998,0.11721596000000001,0.07851185999999999,0.06056361000000002,-0.08349284,
19/08/2023,0.12,0.38,0.35,0.14,0.0,0.10948505,0.23565349,0.41151047,0.22946683,0.013884213,0.010514949999999995,0.14434651,-0.06151047000000004,-0.08946683,-0.013884213,Easier than expected
20/08/2023,0.06,0.22,0.26,0.45,0.02,0.0041422267,0.17733844,0.34220454,0.47631302,1.6632074e-06,0.055857773299999997,0.04266155999999999,-0.08220453999999999,-0.026313019999999965,0.0199983367926,
22/08/2023,0.03,0.19,0.4,0.37,0.01,0.05715313,0.30411524,0.39034417,0.2472224,0.0011650528,-0.027153130000000004,-0.11411524,0.009655830000000032,0.12277759999999999,0.0088349472,Harder than expected
23/08/2023,0.04,0.23,0.42,0.3,0.01,0.07299537,0.20059684,0.43161097,0.28509438,0.009702396,-0.03299537,0.02940316000000001,-0.011610969999999998,0.014905620000000008,0.0002976039999999999,
24/08/2023,0.06,0.27,0.42,0.24,0.0,0.09096955,0.24030644,0.41737193,0.24301547,0.008336741,-0.03096955,0.029693560000000008,0.0026280699999999824,-0.00301547000000002,-0.008336741,
25/08/2023,0.05,0.04,0.55,0.36,0.0,0.020378213,0.0995339,0.45587188,0.42255184,0.0016640697,0.029621787000000004,-0.059533899999999994,0.09412812000000004,-0.06255184000000003,-0.0016640697,
26/08/2023,0.08,0.32,0.33,0.27,0.0,0.09417052,0.17712976,0.4364206,0.2692883,0.022990758,-0.014170519999999992,0.14287024,-0.10642059999999998,0.0007117000000000373,-0.022990758,
28/08/2023,0.08,0.33,0.4,0.19,0.0,0.069517896,0.30444926,0.38705692,0.23702994,0.001945962,0.010482104000000006,0.025550740000000016,0.012943079999999996,-0.04702993999999999,-0.001945962,
29/08/2023,0.11,0.26,0.3,0.31,0.01,0.11090844,0.24517559,0.41138268,0.21440887,0.018124467,-0.0009084399999999965,0.01482441000000001,-0.11138268000000001,0.09559113,-0.008124466999999998,
30/08/2023,0.09,0.32,0.32,0.27,0.0,0.043373056,0.30450746,0.37723404,0.27364594,0.0012395508,0.046626944,0.015492539999999999,-0.057234039999999986,-0.0036459399999999587,-0.0012395508,
31/08/2023,0.06,0.24,0.39,0.27,0.03,0.0784008,0.18439464,0.44261745,0.27325892,0.02132813,-0.01840080000000001,0.05560535999999999,-0.05261745000000001,-0.0032589199999999985,0.008671869999999998,
01/09/2023,0.05,0.25,0.42,0.27,0.01,0.055478167,0.15540273,0.44618946,0.3323122,0.010617446,-0.005478166999999999,0.09459727000000001,-0.026189459999999998,-0.062312199999999984,-0.0006174459999999989,
02/09/2023,0.14,0.31,0.15,0.38,0.02,0.007486792,0.25357813,0.35335538,0.38556647,1.33145795e-05,0.13251320800000002,0.056421869999999985,-0.20335538,-0.00556646999999999,0.0199866854205,
04/09/2023,0.16,0.47,0.34,0.04,0.0,0.18436208,0.24996112,0.39242437,0.16554333,0.0077090478,-0.024362080000000008,0.22003887999999996,-0.05242437,-0.12554332999999998,-0.0077090478,Easier than expected
05/09/2023,0.32,0.43,0.19,0.06,0.0,0.35334665,0.3259899,0.23854025,0.0674021,0.014721052,-0.03334664999999998,0.1040101,-0.04854025000000001,-0.007402100000000009,-0.014721052,
06/09/2023,0.32,0.43,0.2,0.05,0.0,0.3324028,0.31035233,0.26188374,0.080714524,0.0146466065,-0.012402799999999992,0.11964766999999998,-0.061883739999999965,-0.030714523999999993,-0.0146466065,
07/09/2023,0.25,0.45,0.24,0.06,0.0,0.27520674,0.33693177,0.2892508,0.09216777,0.006442983,-0.025206740000000005,0.11306822999999999,-0.049250799999999983,-0.03216777,-0.006442983,
08/09/2023,0.35,0.43,0.16,0.06,0.0,0.43333355,0.21862604,0.2311478,0.060429554,0.056463007,-0.08333355000000003,0.21137396,-0.07114779999999998,-0.0004295540000000056,-0.056463007,
09/09/2023,0.27,0.44,0.24,0.05,0.0,0.29288387,0.3523848,0.27261207,0.07684191,0.005277317,-0.022883869999999973,0.0876152,-0.03261206999999999,-0.026841909999999997,-0.005277317,
10/09/2023,0.33,0.44,0.2,0.03,0.0,0.36764607,0.22081536,0.27962273,0.08407884,0.04783699,-0.037646069999999976,0.21918464000000001,-0.07962272999999997,-0.05407884,-0.04783699,Easier than expected
11/09/2023,0.17,0.37,0.36,0.1,0.0,0.2045445,0.25325277,0.38095996,0.15015648,0.011086283,-0.03454449999999998,0.11674722999999998,-0.02095996,-0.05015648,-0.011086283,
12/09/2023,0.03,0.14,0.37,0.44,0.02,0.04257546,0.17585307,0.47773838,0.30349723,0.00033585416,-0.012575460000000004,-0.03585306999999999,-0.10773838000000002,0.13650277,0.01966414584,
13/09/2023,0.07,0.24,0.47,0.22,0.0,0.06434165,0.22701013,0.43858185,0.2695475,0.00051877246,0.005658350000000006,0.012989869999999987,0.03141814999999998,-0.049547499999999994,-0.00051877246,
14/09/2023,0.22,0.47,0.25,0.05,0.0,0.18023534,0.14737742,0.43454167,0.19572668,0.042118885,0.03976466000000001,0.32262258,-0.18454167,-0.14572668,-0.042118885,Easier than expected
15/09/2023,0.07,0.27,0.41,0.26,0.0,0.10533255,0.16481373,0.45374617,0.2628167,0.013290844,-0.03533254999999999,0.10518627000000003,-0.04374617000000003,-0.0028167000000000053,-0.013290844,
16/09/2023,0.28,0.42,0.23,0.07,0.0,0.30480182,0.4021602,0.222124,0.055249967,0.015664088,-0.024801819999999974,0.01783979999999996,0.007876000000000022,0.01475003300000001,-0.015664088,
17/09/2023,0.03,0.19,0.42,0.33,0.02,0.012492318,0.19658433,0.38554737,0.40530542,7.061447e-05,0.017507681999999997,-0.006584329999999999,0.034452629999999984,-0.07530542000000001,0.01992938553,
19/09/2023,0.05,0.31,0.42,0.21,0.01,0.082628466,0.19632344,0.42751864,0.2854329,0.008096545,-0.032628465999999995,0.11367656000000001,-0.007518640000000021,-0.0754329,0.001903455,
20/09/2023,0.16,0.46,0.32,0.05,0.0,0.16278444,0.20486175,0.4121779,0.18848117,0.031694803,-0.002784439999999999,0.25513825,-0.09217789999999998,-0.13848117,-0.031694803,Easier than expected
21/09/2023,0.07,0.28,0.32,0.32,0.01,0.07695351,0.33941752,0.37103426,0.21153677,0.001057977,-0.006953509999999996,-0.059417519999999946,-0.05103426,0.10846323,0.008942023,
22/09/2023,0.2,0.39,0.33,0.08,0.0,0.18766071,0.17635995,0.3906736,0.16353376,0.081771955,0.012339290000000003,0.21364005000000003,-0.060673599999999994,-0.08353376,-0.081771955,Easier than expected
23/09/2023,0.14,0.37,0.38,0.11,0.0,0.13740489,0.21458,0.42285582,0.19898935,0.026169999,0.0025951100000000116,0.15542,-0.04285581999999999,-0.08898935000000001,-0.026169999,Easier than expected
24/09/2023,0.1,0.32,0.32,0.25,0.0,0.0367416,0.4117797,0.3282881,0.22298248,0.00020819006,0.0632584,-0.09177970000000002,-0.00828810000000002,0.02701751999999999,-0.00020819006,
25/09/2023,0.23,0.44,0.23,0.09,0.0,0.11632622,0.11106257,0.42432448,0.22134687,0.12693982,0.11367378000000002,0.32893743,-0.19432448,-0.13134687,-0.12693982,Easier than expected
26/09/2023,0.31,0.43,0.21,0.05,0.0,0.34747362,0.30367205,0.22085132,0.053438403,0.07456466,-0.037473619999999985,0.12632794999999997,-0.010851319999999998,-0.0034384029999999996,-0.07456466,
27/09/2023,0.05,0.21,0.4,0.31,0.03,0.033886306,0.18102358,0.38323197,0.39828047,0.0035776438,0.016113694000000005,0.028976420000000003,0.016768030000000045,-0.08828047,0.0264223562,
30/09/2023,0.15,0.35,0.34,0.16,0.01,0.10471776,0.26043525,0.39283648,0.22851413,0.013496368,0.04528224,0.08956474999999997,-0.052836479999999963,-0.06851413,-0.0034963679999999997,
01/10/2023,0.14,0.37,0.38,0.11,0.0,0.27955157,0.25648654,0.2942759,0.078515634,0.09117042,-0.13955157,0.11351346000000001,0.08572410000000003,0.031484366,-0.09117042,
02/10/2023,0.15,0.31,0.3,0.24,0.0,0.08124835,0.29334065,0.4014958,0.21918415,0.004731105,0.06875165,0.016659350000000017,-0.10149580000000002,0.020815849999999997,-0.004731105,
04/10/2023,0.16,0.34,0.26,0.23,0.0,0.107258774,0.3604447,0.34609756,0.18065774,0.0055412417,0.052741226,-0.020444699999999982,-0.08609756000000002,0.04934226,-0.0055412417,
05/10/2023,0.2,0.41,0.27,0.12,0.0,0.21138537,0.26698753,0.3534886,0.12760583,0.040532734,-0.011385369999999978,0.14301247,-0.08348859999999997,-0.007605830000000008,-0.040532734,
06/10/2023,0.14,0.4,0.31,0.15,0.0,0.08792451,0.37643734,0.34855184,0.1844056,0.0026807692,0.052075490000000016,0.023562660000000013,-0.038551840000000004,-0.03440560000000001,-0.0026807692,
07/10/2023,0.18,0.23,0.28,0.3,0.01,0.05461275,0.21517453,0.4545655,0.2742173,0.0014299382,0.12538725,0.014825470000000007,-0.17456549999999998,0.025782699999999992,0.0085700618,
09/10/2023,0.23,0.46,0.23,0.07,0.0,0.21768712,0.1511765,0.38103908,0.17948015,0.07061715,0.012312879999999998,0.30882350000000003,-0.15103907999999996,-0.10948015,-0.07061715,Easier than expected
10/10/2023,0.22,0.5,0.24,0.04,0.0,0.28956404,0.286147,0.30328363,0.10401567,0.0169896,-0.06956404000000002,0.21385300000000002,-0.06328363000000004,-0.06401567,-0.0169896,
11/10/2023,0.1,0.28,0.43,0.18,0.0,0.0852933,0.1803022,0.41511896,0.31529185,0.0039936146,0.014706700000000003,0.09969780000000003,0.014881040000000012,-0.13529185,-0.0039936146,Easier than expected
12/10/2023,0.09,0.32,0.38,0.21,0.0,0.131782,0.26643538,0.39343712,0.2066349,0.001710662,-0.041782000000000014,0.05356462000000001,-0.013437119999999969,0.003365099999999982,-0.001710662,
13/10/2023,0.16,0.36,0.35,0.13,0.0,0.19975387,0.39024332,0.29941022,0.10829905,0.0022935409,-0.03975387,-0.030243320000000018,0.05058977999999997,0.02170095000000001,-0.0022935409,
14/10/2023,0.26,0.46,0.2,0.08,0.0,0.32545424,0.2582632,0.2958552,0.09155037,0.028876951,-0.06545424,0.2017368,-0.09585519999999997,-0.011550370000000004,-0.028876951,
15/10/2023,0.27,0.42,0.26,0.05,0.0,0.24669832,0.3719519,0.28754106,0.089335434,0.00447337,0.02330168000000002,0.04804809999999998,-0.027541060000000006,-0.039335434,-0.00447337,
16/10/2023,0.07,0.35,0.35,0.23,0.0,0.10794751,0.1951184,0.43686545,0.2560264,0.0040423367,-0.03794750999999999,0.15488159999999998,-0.08686545000000001,-0.026026399999999977,-0.0040423367,
17/10/2023,0.05,0.04,0.64,0.27,0.01,0.040941115,0.14778511,0.4625374,0.34844017,0.0002961638,0.009058885000000003,-0.10778510999999999,0.17746260000000003,-0.07844016999999998,0.0097038362,
18/10/2023,0.04,0.14,0.4,0.42,0.0,0.07329235,0.272018,0.42098713,0.23276594,0.0009365092,-0.033292350000000005,-0.13201799999999997,-0.020987129999999965,0.18723405999999998,-0.0009365092,Harder than expected
19/10/2023,0.16,0.44,0.32,0.08,0.0,0.21943682,0.21948676,0.379572,0.14803344,0.033471026,-0.05943682,0.22051324,-0.059572000000000014,-0.06803343999999999,-0.033471026,Easier than expected
20/10/2023,0.06,0.3,0.41,0.24,0.0,0.095656484,0.20439658,0.4480417,0.24583672,0.0060684644,-0.035656484,0.09560342,-0.03804170000000001,-0.0058367200000000174,-0.0060684644,
21/10/2023,0.21,0.36,0.25,0.17,0.0,0.08814635,0.25193745,0.41505736,0.23167673,0.01318203,0.12185365,0.10806254999999998,-0.16505736,-0.061676729999999985,-0.01318203,
23/10/2023,0.03,0.18,0.39,0.39,0.0,0.074028246,0.24649087,0.40572217,0.27052122,0.0032375075,-0.04402824600000001,-0.06649087000000001,-0.01572216999999998,0.11947878,-0.0032375075,Harder than expected
24/10/2023,0.08,0.3,0.32,0.29,0.0,0.033756614,0.38884857,0.3462134,0.23106308,0.0001183743,0.046243386000000004,-0.08884857000000002,-0.026213399999999998,0.058936919999999976,-0.0001183743,
25/10/2023,0.14,0.34,0.36,0.16,0.0,0.10378305,0.3430935,0.37262923,0.17869662,0.0017975796,0.03621695000000001,-0.0030934999999999713,-0.012629229999999991,-0.018696619999999997,-0.0017975796,
26/10/2023,0.16,0.32,0.38,0.13,0.01,0.15089974,0.17098798,0.41608074,0.20085388,0.061177664,0.009100259999999999,0.14901202,-0.03608074,-0.07085388000000001,-0.051177664,Easier than expected
27/10/2023,0.18,0.34,0.26,0.22,0.0,0.114823274,0.32194865,0.3770272,0.17770761,0.008493319,0.06517672599999999,0.01805135000000002,-0.1170272,0.04229239000000001,-0.008493319,
28/10/2023,0.23,0.35,0.09,0.32,0.01,0.01713481,0.4902819,0.2732976,0.21927452,1.1182689e-05,0.21286519,-0.14028190000000001,-0.18329759999999998,0.10072548,0.009988817311,
30/10/2023,0.06,0.29,0.33,0.32,0.0,0.04398613,0.31751108,0.36943015,0.26801008,0.001062615,0.01601387,-0.02751108000000002,-0.03943015,0.05198992000000002,-0.001062615,
31/10/2023,0.26,0.41,0.26,0.07,0.01,0.1979001,0.24480611,0.3536347,0.14135528,0.062303893,0.06209990000000001,0.16519388999999998,-0.09363470000000002,-0.07135528,-0.052303893,Easier than expected
01/11/2023,0.13,0.26,0.41,0.2,0.0,0.051728234,0.33085462,0.380926,0.23496993,0.0015212146,0.078271766,-0.07085461999999998,0.02907399999999999,-0.03496992999999998,-0.0015212146,
03/11/2023,0.05,0.17,0.4,0.36,0.02,0.06751205,0.2044558,0.43787253,0.2845121,0.0056476006,-0.01751205,-0.03445579999999998,-0.03787252999999996,0.0754879,0.0143523994,
04/11/2023,0.04,0.16,0.35,0.41,0.03,0.070502475,0.20854755,0.4386396,0.275372,0.0069383965,-0.030502474999999994,-0.048547549999999995,-0.08863960000000004,0.13462799999999997,0.0230616035,
05/11/2023,0.13,0.4,0.31,0.15,0.0,0.1646509,0.2740528,0.3726866,0.16481291,0.0237968,-0.034650899999999984,0.12594720000000004,-0.06268659999999998,-0.014812910000000012,-0.0237968,
06/11/2023,0.07,0.26,0.45,0.2,0.02,0.029458975,0.20977363,0.4315224,0.32884103,0.00040396617,0.04054102500000001,0.05022637000000002,0.01847760000000004,-0.12884102999999997,0.01959603383,
08/11/2023,0.14,0.28,0.31,0.26,0.01,0.09010006,0.11139042,0.43790367,0.30493876,0.055667143,0.04989994000000002,0.16860958000000004,-0.12790367000000002,-0.044938759999999967,-0.045667143,
09/11/2023,0.21,0.24,0.46,0.09,0.0,0.08401595,0.17705002,0.44417512,0.28466558,0.010093389,0.12598405,0.06294997999999999,0.01582488000000004,-0.19466557999999998,-0.010093389,Easier than expected
10/11/2023,0.18,0.32,0.38,0.11,0.01,0.23059332,0.2065367,0.34929687,0.13012603,0.08344709,-0.05059332,0.11346330000000002,0.030703130000000023,-0.020126030000000003,-0.07344709,
11/11/2023,0.23,0.39,0.26,0.12,0.0,0.2457925,0.28230023,0.32759896,0.106116176,0.03819213,-0.015792499999999987,0.10769977000000003,-0.06759895999999999,0.013883823999999989,-0.03819213,
12/11/2023,0.03,0.02,0.65,0.29,0.01,0.01994845,0.15815012,0.4144459,0.40702203,0.00043353037,0.01005155,-0.13815012000000002,0.23555410000000004,-0.11702203,0.00956646963,
14/11/2023,0.12,0.32,0.34,0.22,0.0,0.10655432,0.17126945,0.43217418,0.28282365,0.0071783625,0.013445680000000002,0.14873055000000002,-0.09217418,-0.06282364999999998,-0.0071783625,
15/11/2023,0.22,0.47,0.25,0.06,0.0,0.3438542,0.22402486,0.29571906,0.09065042,0.045751456,-0.1238542,0.24597513999999998,-0.04571905999999998,-0.030650419999999998,-0.045751456,
16/11/2023,0.12,0.3,0.34,0.23,0.0,0.081677034,0.4895886,0.2875805,0.1411178,3.606025e-05,0.038322966,-0.1895886,0.05241950000000001,0.08888220000000002,-3.606025e-05,
17/11/2023,0.18,0.48,0.23,0.11,0.0,0.21361674,0.3029288,0.3403958,0.13756603,0.0054925694,-0.033616740000000006,0.17707119999999998,-0.11039580000000002,-0.027566030000000005,-0.0054925694,
18/11/2023,0.07,0.35,0.37,0.21,0.0,0.112515494,0.2901557,0.38372973,0.21157862,0.0020205074,-0.04251549399999999,0.05984429999999996,-0.013729729999999996,-0.0015786200000000028,-0.0020205074,
19/11/2023,0.24,0.45,0.23,0.08,0.0,0.27814314,0.28841838,0.31162632,0.102802135,0.019009974,-0.03814314000000002,0.16158162000000004,-0.08162632,-0.022802135,-0.019009974,
20/11/2023,0.1,0.38,0.38,0.15,0.0,0.16765752,0.18212292,0.42969045,0.20123413,0.01929494,-0.06765752,0.19787708,-0.04969045,-0.05123413000000002,-0.01929494,
21/11/2023,0.14,0.19,0.41,0.26,0.0,0.07075815,0.10297042,0.46786442,0.34897637,0.0094305985,0.06924185000000001,0.08702958000000001,-0.05786442000000003,-0.08897636999999997,-0.0094305985,
22/11/2023,0.05,0.22,0.45,0.27,0.0,0.06051652,0.3228955,0.39176548,0.22458965,0.00023276047,-0.010516519999999994,-0.1028955,0.05823452000000001,0.045410350000000016,-0.00023276047,
23/11/2023,0.16,0.45,0.33,0.06,0.0,0.20503938,0.2048409,0.3967466,0.15638925,0.036983863,-0.04503937999999999,0.24515910000000002,-0.06674659999999999,-0.09638925000000001,-0.036983863,Easier than expected
24/11/2023,0.18,0.41,0.33,0.07,0.0,0.14590096,0.24993084,0.4170858,0.18032922,0.0067531844,0.03409904,0.16006916,-0.08708579999999999,-0.11032922,-0.0067531844,Easier than expected
25/11/2023,0.05,0.29,0.23,0.42,0.01,0.013849934,0.25794235,0.36608735,0.36203644,8.3974526e-05,0.036150066,0.03205764999999999,-0.13608734999999997,0.05796355999999997,0.009916025474000001,
28/11/2023,0.1,0.34,0.32,0.23,0.01,0.16407715,0.2698931,0.3941974,0.15879434,0.013038029,-0.06407715,0.07010690000000003,-0.07419739999999997,0.07120566,-0.0030380289999999994,
29/11/2023,0.13,0.37,0.36,0.14,0.0,0.13858604,0.2661903,0.402617,0.18285288,0.009753794,-0.00858603999999999,0.1038097,-0.042617000000000016,-0.04285287999999998,-0.009753794,
30/11/2023,0.06,0.29,0.3,0.34,0.0,0.012333806,0.26692027,0.34165546,0.37906533,2.508983e-05,0.047666193999999995,0.023079729999999965,-0.04165546000000003,-0.039065329999999954,-2.508983e-05,
01/12/2023,0.2,0.37,0.3,0.13,0.0,0.23353316,0.22087893,0.35667762,0.12863551,0.060274817,-0.03353315999999998,0.14912107,-0.056677619999999984,0.001364489999999996,-0.060274817,
02/12/2023,0.16,0.4,0.32,0.11,0.0,0.17034715,0.2416191,0.3910303,0.16694039,0.03006308,-0.01034715,0.15838090000000002,-0.07103029999999999,-0.056940389999999994,-0.03006308,
03/12/2023,0.05,0.21,0.25,0.47,0.02,0.0048669903,0.14556758,0.37396136,0.47559342,1.0670802e-05,0.045133009700000004,0.06443241999999999,-0.12396136000000002,-0.005593420000000016,0.019989329198000002,
04/12/2023,0.17,0.3,0.39,0.14,0.0,0.16713196,0.23233436,0.3954516,0.15443726,0.050644826,0.002868040000000016,0.06766564,-0.005451600000000001,-0.01443725999999998,-0.050644826,
05/12/2023,0.15,0.41,0.27,0.16,0.0,0.20065933,0.2839673,0.33031008,0.1353668,0.04969653,-0.05065933,0.1260327,-0.06031007999999999,0.024633199999999994,-0.04969653,
06/12/2023,0.15,0.32,0.28,0.26,0.0,0.020863455,0.3301982,0.3425773,0.3062433,0.00011767072,0.129136545,-0.01019819999999999,-0.06257729999999995,-0.04624329999999999,-0.00011767072,
08/12/2023,0.14,0.3,0.38,0.18,0.0,0.12111061,0.16900463,0.4379051,0.22272868,0.049250927,0.01888939000000002,0.13099537,-0.05790509999999999,-0.04272868000000002,-0.049250927,
09/12/2023,0.2,0.44,0.26,0.1,0.0,0.18785425,0.3061336,0.3499524,0.12825708,0.027802663,0.01214575000000001,0.1338664,-0.08995239999999999,-0.02825707999999999,-0.027802663,
10/12/2023,0.06,0.27,0.41,0.27,0.0,0.045526367,0.19543682,0.43755662,0.3179742,0.0035060132,0.014473633,0.07456318,-0.02755662000000003,-0.04797419999999997,-0.0035060132,
12/12/2023,0.11,0.33,0.27,0.28,0.0,0.06432491,0.43634927,0.31074986,0.18796673,0.0006091458,0.04567509,-0.10634927,-0.04074985999999997,0.09203327000000003,-0.0006091458,
13/12/2023,0.04,0.26,0.37,0.32,0.0,0.08862624,0.29442388,0.3978201,0.21418963,0.004940086,-0.048626239999999994,-0.03442388000000002,-0.027820100000000014,0.10581037000000001,-0.004940086,
14/12/2023,0.18,0.46,0.31,0.04,0.0,0.22662102,0.1883944,0.34459636,0.12904067,0.11134759,-0.04662102000000001,0.2716056,-0.03459635999999999,-0.08904066999999999,-0.11134759,Easier than expected
15/12/2023,0.12,0.39,0.35,0.14,0.01,0.11821842,0.15932448,0.4329303,0.2443164,0.045210436,0.001781579999999991,0.23067552000000002,-0.08293030000000001,-0.10431639999999998,-0.035210436,Easier than expected
16/12/2023,0.13,0.31,0.28,0.23,0.05,0.046187554,0.15078554,0.4155714,0.37702945,0.01042602,0.08381244600000001,0.15921446,-0.13557139999999995,-0.14702944999999998,0.03957398,Easier than expected
17/12/2023,0.13,0.41,0.33,0.13,0.0,0.1455631,0.32870853,0.36180937,0.14818314,0.015735859,-0.015563099999999996,0.08129146999999998,-0.031809370000000003,-0.018183139999999987,-0.015735859,
18/12/2023,0.09,0.37,0.37,0.17,0.0,0.111336514,0.27573416,0.3862521,0.21099593,0.015681284,-0.021336514,0.09426583999999999,-0.01625209999999999,-0.040995929999999986,-0.015681284,
19/12/2023,0.02,0.18,0.41,0.39,0.0,0.017140875,0.29204765,0.41623777,0.27455974,1.3969568e-05,0.0028591250000000006,-0.11204765,-0.006237770000000031,0.11544026000000002,-1.3969568e-05,Harder than expected
21/12/2023,0.1,0.35,0.38,0.16,0.0,0.08176978,0.15888149,0.4521471,0.29114252,0.01605912,0.018230220000000005,0.19111851,-0.07214710000000002,-0.13114252,-0.01605912,Easier than expected
22/12/2023,0.05,0.2,0.43,0.3,0.02,0.0803615,0.2373143,0.42181933,0.2540808,0.0064241746,-0.0303615,-0.037314299999999995,0.008180670000000001,0.04591919999999999,0.013575825400000002,
23/12/2023,0.27,0.44,0.22,0.07,0.0,0.20660177,0.44431835,0.26281837,0.07985639,0.0064051063,0.06339823000000003,-0.004318349999999971,-0.04281837000000002,-0.009856389999999993,-0.0064051063,
24/12/2023,0.12,0.39,0.31,0.17,0.0,0.036225256,0.39974192,0.33151147,0.23203617,0.0004851662,0.083774744,-0.00974191999999996,-0.021511469999999977,-0.06203617,-0.0004851662,
25/12/2023,0.14,0.42,0.38,0.05,0.0,0.21018496,0.198581,0.33785823,0.13233577,0.12104009,-0.07018495999999999,0.22141899999999998,0.04214177000000002,-0.08233576999999999,-0.12104009,Easier than expected
26/12/2023,0.13,0.37,0.36,0.14,0.01,0.12251944,0.27998036,0.38620374,0.18923505,0.02206138,0.007480560000000011,0.09001964000000001,-0.02620374000000003,-0.049235049999999975,-0.012061379999999998,
27/12/2023,0.03,0.17,0.4,0.38,0.01,0.012349785,0.17973752,0.37771899,0.4300381,0.00015561635,0.017650214999999997,-0.00973752,0.022281010000000046,-0.050038099999999974,0.00984438365,
28/12/2023,0.12,0.36,0.42,0.1,0.0,0.16200203,0.19299531,0.3831792,0.17454214,0.08728131,-0.042002029999999996,0.16700468999999998,0.03682079999999999,-0.07454214,-0.08728131,Easier than expected
29/12/2023,0.1,0.33,0.38,0.19,0.0,0.11095981,0.2350746,0.41390792,0.21640886,0.023648832,-0.01095981,0.09492540000000002,-0.03390791999999998,-0.026408860000000006,-0.023648832,
30/12/2023,0.04,0.14,0.48,0.33,0.01,0.0064889034,0.1291973,0.39014393,0.47415537,1.4468975e-05,0.0335110966,0.010802700000000026,0.08985606999999995,-0.14415537,0.009985531025000001,
31/12/2023,0.07,0.33,0.37,0.23,0.0,0.07417092,0.50837016,0.2891329,0.12800306,0.00032305848,-0.004170919999999995,-0.17837016,0.08086709999999997,0.10199694000000001,-0.00032305848,Harder than expected
01/01/2024,0.06,0.1,0.37,0.45,0.02,0.046155654,0.15819536,0.44108808,0.35235572,0.0022052447,0.013844346,-0.05819536,-0.07108808,0.09764428000000003,0.0177947553,
02/01/2024,0.05,0.32,0.25,0.38,0.0,0.042070113,0.27998906,0.38735035,0.28978488,0.0008056587,0.007929887000000004,0.040010939999999995,-0.13735035,0.09021511999999998,-0.0008056587,
03/01/2024,0.09,0.31,0.37,0.23,0.01,0.06912246,0.53006756,0.2687215,0.13192493,0.00016348854,0.02087754,-0.22006756,0.1012785,0.09807507000000001,0.00983651146,Harder than expected
04/01/2024,0.15,0.39,0.33,0.13,0.0,0.1475053,0.24738924,0.39203048,0.18674734,0.026327597,0.0024946999999999886,0.14261076,-0.06203048,-0.05674734000000001,-0.026327597,
05/01/2024,0.08,0.36,0.39,0.18,0.0,0.11895086,0.2908098,0.40290087,0.17929667,0.008041768,-0.038950860000000004,0.06919019999999998,-0.012900870000000009,0.000703330000000002,-0.008041768,
06/01/2024,0.24,0.32,0.11,0.33,0.01,0.005696657,0.32409582,0.3107681,0.3594376,1.7829346e-06,0.234303343,-0.004095819999999972,-0.2007681,-0.029437600000000008,0.0099982170654,
07/01/2024,0.15,0.45,0.28,0.12,0.0,0.19497247,0.25683713,0.34760073,0.13579883,0.064790875,-0.044972470000000014,0.19316287,-0.06760073,-0.015798830000000014,-0.064790875,
